"","fall_nbr_TCA_mean_75","fall_nbr_B4_stdDev_150","elevation_stdDev_150","spring_nbr_B7_stdDev_300","aspect_mean_300","day_of_year","time_observations_started","duration_minutes","effort_distance_km","number_observers","observation_date","formatted_date","latitude","longitude","locality_id","observer_id","checklist_id","as_date","occupied","species_observed_syn","occupied_prob"
"29047",-1.329239,0.7377381,1.575875,-1.105933,-1.599881,-1.429644,1.79215,-0.5581643,3.496343,1.665446,"5/20/2017",2017-05-20,45.81799,-118.3937,"L5868271","obs634581","S37043520",2017-05-20,-1,-1,-1
"29048",0.7893494,-0.4377253,-0.01217666,-0.4562929,-0.001617971,-1.370995,-1.06986,0.01716686,-0.2630949,-0.4006648,"5/21/2017",2017-05-21,44.58692,-123.3369,"L156689","obs29084","S37043641",2017-05-21,-1,-1,-1
"29049",0.7893494,-0.4377253,-0.01217666,-0.4562929,-0.001617971,-1.370995,-0.8821294,0.01716686,-0.2630949,-0.4006648,"5/21/2017",2017-05-21,44.58692,-123.3369,"L156689","obs29084","S37043692",2017-05-21,-1,-1,-1
"29050",0.2818909,-0.4088146,-0.7929722,-0.2690517,0.05219193,-1.370995,0.006935492,0.3199727,-0.2630949,-0.4006648,"5/21/2017",2017-05-21,45.27581,-117.9524,"L5314985","obs638395","S37043939",2017-05-21,-1,-1,-1
"29051",-0.8732377,0.6447641,-0.8111724,0.869242,-0.5165498,-1.370995,0.3328079,-0.5581643,3.496343,2.698501,"5/21/2017",2017-05-21,45.36243,-118.0027,"L5868383","obs634581","S37044069",2017-05-21,-1,-1,-1
"29052",0.3661012,0.79963,-0.7448881,-0.0806347,0.4199348,-1.370995,0.4036497,0.3199727,-0.2630949,1.665446,"5/21/2017",2017-05-21,44.60315,-123.1269,"L5666549","obs887721","S37044922",2017-05-21,-1,-1,-1
"29053",0.4492127,-0.9865017,0.8550744,0.4695846,0.6470664,-1.370995,0.3930235,0.4713756,-0.2630949,0.6323905,"5/21/2017",2017-05-21,45.28386,-118.9721,"L5868590","obs535000","S37045294",2017-05-21,-1,-1,-1
"29054",0.811986,0.6262968,-0.6411257,-0.7207212,0.4751333,-1.370995,0.3576025,1.561477,-0.2630949,-0.4006648,"5/21/2017",2017-05-21,45.47769,-122.7516,"L3637662","obs93482","S37046989",2017-05-21,-1,-1,-1
"29055",-0.1518537,-1.078392,-0.7541124,-0.06700066,1.560429,-1.370995,0.7968219,-0.5581643,-0.2630949,-0.4006648,"5/21/2017",2017-05-21,44.95202,-123.0106,"L498923","obs144590","S37047667",2017-05-21,-1,-1,-1
"29056",0.1738955,-1.162943,-0.6557861,-0.8574618,-0.5341504,-1.370995,0.7543168,0.07772803,-0.2630949,-0.4006648,"5/21/2017",2017-05-21,45.55476,-122.6278,"L5855858","obs17516","S37047951",2017-05-21,-1,-1,-1
"29057",-0.2771006,-0.6286249,-0.5046494,-0.3386259,-0.1634931,-1.370995,-0.3685262,0.9255844,-0.2630949,-0.4006648,"5/21/2017",2017-05-21,43.26369,-123.4663,"L1907627","obs349116","S37048335",2017-05-21,-1,-1,-1
"29058",1.499525,1.694705,0.5130528,0.1815883,-0.5640185,-1.370995,0.6515961,-0.1342361,-0.2630949,-0.4006648,"5/21/2017",2017-05-21,45.20826,-123.9066,"L5869144","obs27346","S37048420",2017-05-21,-1,-1,-1
"29059",0.479712,-0.3481408,-0.2023322,-0.5088773,0.7919268,-1.370995,0.7578589,1.22839,-0.2630949,-0.4006648,"5/21/2017",2017-05-21,46.14189,-123.852,"L5498209","obs381712","S37048874",2017-05-21,-1,-1,-1
"29060",0.9701105,0.5845071,-0.001169918,0.04971799,-0.9966269,-1.370995,0.9278793,-0.3159196,-0.2630949,0.6323905,"5/21/2017",2017-05-21,42.52982,-122.0854,"L5869253","obs336242","S37049192",2017-05-21,-1,-1,-1
"29061",-0.4287981,-0.582686,-0.4173279,-0.797364,-0.3819234,-1.429644,0.7507747,0.01716686,-0.2630949,0.6323905,"5/20/2017",2017-05-20,44.93267,-123.3171,"L5503902","obs759025","S37049805",2017-05-20,-1,-1,-1
"29062",-0.09746986,1.18384,-0.7665147,1.938668,-0.9145719,-1.429644,1.087273,0.7741815,-0.2630949,0.6323905,"5/20/2017",2017-05-20,44.95936,-123.269,"L4871794","obs759025","S37049911",2017-05-20,-1,-1,-1
"29063",-0.8517789,-0.7644878,-0.1065436,-0.2900674,0.05978882,-1.429644,1.260836,-0.1342361,-0.2630949,0.6323905,"5/20/2017",2017-05-20,44.95917,-123.26,"L4907205","obs759025","S37049916",2017-05-20,-1,-1,-1
"29064",-0.5248831,-0.7962265,-0.1399715,-0.2250258,-0.7265983,-1.429644,1.391893,-0.1342361,-0.2630949,0.6323905,"5/20/2017",2017-05-20,44.96176,-123.2571,"L5665613","obs759025","S37049931",2017-05-20,-1,-1,-1
"29065",0.02748324,-0.3694555,1.180659,0.3154973,0.5725493,-1.370995,-1.084029,2.136808,-0.2630949,1.665446,"5/21/2017",2017-05-21,44.95537,-119.7112,"L5868312","obs505685","S37050114",2017-05-21,-1,-1,-1
"29066",-0.3832545,-0.8554689,-0.7497968,-0.2075241,-0.145942,-1.370995,1.037684,-0.3462002,-0.2630949,-0.4006648,"5/21/2017",2017-05-21,44.29283,-121.554,"L5869378","obs458115","S37050222",2017-05-21,-1,-1,-1
"29067",-1.649917,-0.8102533,-0.6286898,-0.6067698,-0.3326074,-1.370995,1.165199,-0.3462002,-0.2630949,-0.4006648,"5/21/2017",2017-05-21,43.72379,-120.347,"L5869551","obs422274","S37051370",2017-05-21,-1,-1,-1
"29068",-1.20147,-0.6840599,-0.6655101,-0.1589333,1.215107,-1.370995,0.3682288,-0.1342361,-0.2630949,-0.4006648,"5/21/2017",2017-05-21,45.19668,-120.6966,"L5869700","obs100471","S37052420",2017-05-21,-1,-1,-1
"29069",-1.217671,-0.4603867,-0.4957909,0.7453184,-0.7334126,-1.370995,0.4744916,-0.4370419,-0.2630949,-0.4006648,"5/21/2017",2017-05-21,45.34479,-120.7785,"L5869747","obs100471","S37052608",2017-05-21,-1,-1,-1
"29070",-0.1518537,-1.078392,-0.7541124,-0.06700066,1.560429,-1.370995,1.554829,-0.5581643,-0.2630949,-0.4006648,"5/21/2017",2017-05-21,44.95202,-123.0106,"L498923","obs144590","S37054521",2017-05-21,-1,-1,-1
"29071",0.1873226,1.636504,-0.2343771,0.1971861,1.122566,-1.429644,-0.4145734,-0.4370419,-0.2630949,-0.4006648,"5/20/2017",2017-05-20,45.51308,-122.771,"L3245580","obs41063","S37054943",2017-05-20,-1,-1,-1
"29072",-1.713063,1.051836,-0.6677552,0.473051,-1.475711,-1.429644,0.219461,-0.5278837,5.364387,-0.4006648,"5/20/2017",2017-05-20,45.53256,-122.6865,"L4954521","obs41063","S37054948",2017-05-20,-1,-1,-1
"29073",-0.7431511,1.903361,0.5199847,-0.3197176,0.3886314,-1.429644,0.3398921,-0.5581643,-0.2630949,-0.4006648,"5/20/2017",2017-05-20,45.51584,-122.7545,"L4977196","obs41063","S37054950",2017-05-20,-1,-1,-1
"29074",0.1873226,1.636504,-0.2343771,0.1971861,1.122566,-1.429644,0.375313,-0.4370419,-0.2630949,-0.4006648,"5/20/2017",2017-05-20,45.51308,-122.771,"L3245580","obs41063","S37054960",2017-05-20,-1,-1,-1
"29075",0.1873226,1.636504,-0.2343771,0.1971861,1.122566,-1.370995,-1.186749,-0.5278837,-0.2630949,-0.4006648,"5/21/2017",2017-05-21,45.51308,-122.771,"L3245580","obs41063","S37054967",2017-05-21,-1,-1,-1
"29076",-0.1518537,-1.078392,-0.7541124,-0.06700066,1.560429,-1.370995,1.65755,-0.5581643,-0.2630949,-0.4006648,"5/21/2017",2017-05-21,44.95202,-123.0106,"L498923","obs144590","S37055239",2017-05-21,-1,-1,-1
"29077",-0.009734553,-0.7611723,-0.6413248,-0.9333531,-1.027473,-1.370995,1.076647,2.379052,1.604949,-0.4006648,"5/21/2017",2017-05-21,44.57556,-123.2909,"L2111080","obs225336","S37055304",2017-05-21,-1,-1,-1
"29078",0.1873226,1.636504,-0.2343771,0.1971861,1.122566,-1.370995,1.689429,-0.3462002,-0.2630949,-0.4006648,"5/21/2017",2017-05-21,45.51308,-122.771,"L3245580","obs41063","S37055601",2017-05-21,-1,-1,-1
"29079",-0.7718927,-0.6241709,1.192663,-0.7331505,-1.83434,-1.370995,1.731934,-0.2553584,-0.2630949,-0.4006648,"5/21/2017",2017-05-21,45.23078,-117.9436,"L2297141","obs294299","S37055860",2017-05-21,-1,-1,-1
"29080",-1.174559,-0.8634424,0.3278413,-0.04824676,0.008605499,-1.370995,-0.6660619,-0.4370419,-0.2630949,-0.4006648,"5/21/2017",2017-05-21,44.9754,-119.7151,"L5870278","obs505685","S37056205",2017-05-21,-1,-1,-1
"29081",0.2653269,0.1875922,-0.2971458,-0.6805914,0.5112001,-1.370995,1.859449,-0.01311373,4.407014,1.665446,"5/21/2017",2017-05-21,45.52175,-122.9032,"L5870368","obs704980","S37056683",2017-05-21,-1,-1,-1
"29082",-2.967397,-0.4038139,-0.8305712,0.9708913,-2.197752,-1.429644,1.147489,-0.1342361,1.604949,0.6323905,"5/20/2017",2017-05-20,44.47311,-124.0849,"L5870365","obs732858","S37056734",2017-05-20,-1,-1,-1
"29083",-1.519616,0.08367536,-0.2376006,-0.1904155,-0.8170541,-1.370995,-0.4641627,0.9255844,-0.2630949,-0.4006648,"5/21/2017",2017-05-21,44.64578,-120.2949,"L5870380","obs458115","S37056745",2017-05-21,-1,-1,-1
"29084",-1.480536,-0.7808223,-0.05464389,1.042575,-0.4554656,-1.429644,-0.4995836,-0.285639,-0.2630949,-0.4006648,"5/20/2017",2017-05-20,44.66203,-120.2789,"L5870389","obs458115","S37056818",2017-05-20,-1,-1,-1
"29085",0.374483,-0.6606474,-0.7712188,-0.953602,0.3289038,-1.370995,1.625671,1.22839,-0.2630949,-0.4006648,"5/21/2017",2017-05-21,44.07671,-123.1339,"L4918983","obs98760","S37056841",2017-05-21,-1,-1,-1
"29086",-0.2210136,-0.8541647,0.8288371,0.1650698,1.500613,-1.429644,-1.597632,0.3805339,-0.2630949,1.665446,"5/20/2017",2017-05-20,44.49716,-120.3845,"L5870391","obs458115","S37056845",2017-05-20,-1,-1,-1
"29087",0.374483,-0.6606474,-0.7712188,-0.953602,0.3289038,-1.370995,1.838197,-0.4370419,-0.2630949,-0.4006648,"5/21/2017",2017-05-21,44.07671,-123.1339,"L4918983","obs98760","S37056846",2017-05-21,-1,-1,-1
"29088",0.374483,-0.6606474,-0.7712188,-0.953602,0.3289038,-1.370995,1.855907,-0.4370419,-0.2630949,-0.4006648,"5/21/2017",2017-05-21,44.07671,-123.1339,"L4918983","obs98760","S37056847",2017-05-21,-1,-1,-1
"29089",0.374483,-0.6606474,-0.7712188,-0.953602,0.3289038,-1.370995,1.873618,-0.4370419,-0.2630949,-0.4006648,"5/21/2017",2017-05-21,44.07671,-123.1339,"L4918983","obs98760","S37056850",2017-05-21,-1,-1,-1
"29090",0.374483,-0.6606474,-0.7712188,-0.953602,0.3289038,-1.370995,1.891328,-0.4370419,-0.2630949,-0.4006648,"5/21/2017",2017-05-21,44.07671,-123.1339,"L4918983","obs98760","S37056852",2017-05-21,-1,-1,-1
"29091",0.374483,-0.6606474,-0.7712188,-0.953602,0.3289038,-1.370995,1.909039,-0.4370419,-0.2630949,-0.4006648,"5/21/2017",2017-05-21,44.07671,-123.1339,"L4918983","obs98760","S37056855",2017-05-21,-1,-1,-1
"29092",0.374483,-0.6606474,-0.7712188,-0.953602,0.3289038,-1.370995,1.926749,-0.4370419,-0.2630949,-0.4006648,"5/21/2017",2017-05-21,44.07671,-123.1339,"L4918983","obs98760","S37056858",2017-05-21,-1,-1,-1
"29093",0.374483,-0.6606474,-0.7712188,-0.953602,0.3289038,-1.370995,1.944459,-0.4370419,-0.2630949,-0.4006648,"5/21/2017",2017-05-21,44.07671,-123.1339,"L4918983","obs98760","S37056882",2017-05-21,-1,-1,-1
"29094",-0.1952109,-1.410247,-0.6190466,-0.6825132,-1.000449,-1.370995,0.8676637,-0.1342361,-0.2630949,-0.4006648,"5/21/2017",2017-05-21,43.58202,-121.0818,"L5870412","obs559910","S37056950",2017-05-21,-1,-1,-1
"29095",0.8997401,0.5761842,0.9342452,0.2354763,-0.08335582,-1.370995,1.161657,2.984664,-0.2630949,0.6323905,"5/21/2017",2017-05-21,43.45428,-124.2208,"L3277132","obs200980","S37057117",2017-05-21,-1,-1,-1
"29096",0.2386805,0.211657,-0.5404811,-0.3132312,0.4965328,-1.488293,0.3186395,0.3199727,-0.2630949,0.6323905,"5/19/2017",2017-05-19,45.54888,-122.5747,"L5719651","obs634581","S37057439",2017-05-19,-1,-1,-1
"29097",0.5357535,-0.1472723,0.1258578,0.8127664,-0.2765169,-1.488293,0.0848615,-0.4370419,3.496343,-0.4006648,"5/19/2017",2017-05-19,45.16253,-121.3253,"L4345244","obs138622","S37057951",2017-05-19,-1,-1,-1
"29098",1.684098,-0.5415173,-0.1082697,-1.317309,-0.2457793,-1.370995,-0.2339267,0.3199727,3.496343,-0.4006648,"5/21/2017",2017-05-21,45.14555,-121.5806,"L5870558","obs138622","S37058015",2017-05-21,-1,-1,-1
"29099",1.684098,-0.5415173,-0.1082697,-1.317309,-0.2457793,-1.370995,0.5630438,-0.285639,3.496343,-0.4006648,"5/21/2017",2017-05-21,45.14555,-121.5806,"L5870558","obs138622","S37058038",2017-05-21,-1,-1,-1
"29100",1.684098,-0.5415173,-0.1082697,-1.317309,-0.2457793,-1.370995,0.9880948,-0.4370419,3.496343,-0.4006648,"5/21/2017",2017-05-21,45.14555,-121.5806,"L5870558","obs138622","S37058047",2017-05-21,-1,-1,-1
"29101",0.1692108,0.6569635,-0.6182831,2.330424,0.122683,-1.312346,-1.169039,-0.4370419,-0.2630949,-0.4006648,"5/22/2017",2017-05-22,44.63401,-123.1258,"L5871097","obs30686","S37061353",2017-05-22,-1,-1,-1
"29102",-0.1730906,-0.4584956,-0.8130039,-0.5729548,-0.1094223,-1.312346,-1.122992,-0.4370419,-0.2630949,-0.4006648,"5/22/2017",2017-05-22,44.61642,-123.1432,"L5871139","obs30686","S37061612",2017-05-22,-1,-1,-1
"29103",0.1873226,1.636504,-0.2343771,0.1971861,1.122566,-1.312346,-1.13716,-0.2553584,-0.2630949,-0.4006648,"5/22/2017",2017-05-22,45.51308,-122.771,"L3245580","obs41063","S37061638",2017-05-22,-1,-1,-1
"29104",-0.1518537,-1.078392,-0.7541124,-0.06700066,1.560429,-1.312346,-1.091113,-0.5581643,-0.2630949,-0.4006648,"5/22/2017",2017-05-22,44.95202,-123.0106,"L498923","obs144590","S37061715",2017-05-22,-1,-1,-1
"29105",0.05204251,-0.4541985,-0.514065,0.04293671,0.2021548,-1.312346,-1.094655,-0.4370419,-0.2630949,-0.4006648,"5/22/2017",2017-05-22,44.61402,-123.1587,"L5871161","obs30686","S37061776",2017-05-22,-1,-1,-1
"29106",-0.289708,-0.2375003,-0.6935373,0.848397,-0.5445851,-1.312346,-1.059234,-0.4067613,-0.2630949,-0.4006648,"5/22/2017",2017-05-22,44.61405,-123.1744,"L5871204","obs30686","S37061993",2017-05-22,-1,-1,-1
"29107",-1.440395,-0.06517321,-0.7934651,1.246499,0.9640084,-1.370995,1.211247,-0.4370419,-0.2630949,-0.4006648,"5/21/2017",2017-05-21,43.69729,-120.2827,"L5871214","obs422274","S37062053",2017-05-21,-1,-1,-1
"29108",-0.06480642,0.1834546,0.1652445,0.2231562,0.2794695,-1.312346,-1.084029,-0.1342361,-0.2630949,-0.4006648,"5/22/2017",2017-05-22,45.20776,-123.9627,"L2692351","obs191372","S37062221",2017-05-22,-1,-1,-1
"29109",-0.6254464,-0.7080567,-0.7822111,-0.3456194,0.2369783,-1.312346,-1.013187,-0.4067613,-0.2630949,-0.4006648,"5/22/2017",2017-05-22,44.60687,-123.1653,"L5871257","obs30686","S37062271",2017-05-22,-1,-1,-1
"29110",2.132204,0.9213293,0.4243427,-1.157918,-0.3066728,-1.429644,0.2796765,0.3199727,-0.2630949,0.6323905,"5/20/2017",2017-05-20,43.26652,-124.3427,"L5871269","obs583770","S37062372",2017-05-20,-1,-1,-1
"29111",-0.008287959,0.7873775,-0.8390764,-0.5259104,-1.097672,-1.312346,-1.002561,-0.285639,-0.2630949,0.6323905,"5/22/2017",2017-05-22,43.60636,-119.0359,"L5871281","obs535000","S37062411",2017-05-22,-1,-1,-1
"29112",8.156594e-05,-1.059413,-0.6354969,-0.8527579,0.1293566,-1.370995,1.59025,-0.1342361,-0.2630949,-0.4006648,"5/21/2017",2017-05-21,45.37345,-122.7497,"L2240937","obs45792","S37062446",2017-05-21,-1,-1,-1
"29113",1.198237,-0.3001435,0.720555,-0.166309,0.3091206,-1.370995,1.731934,-0.1342361,-0.2630949,-0.4006648,"5/21/2017",2017-05-21,43.27222,-123.4833,"L3362699","obs583271","S37062459",2017-05-21,-1,-1,-1
"29114",-0.30172,-0.4311471,-0.7934651,-0.590366,-0.9127966,-1.312346,-0.9706817,-0.4370419,-0.2630949,-0.4006648,"5/22/2017",2017-05-22,44.59653,-123.1606,"L5871296","obs30686","S37062476",2017-05-22,-1,-1,-1
"29115",0.2386805,0.211657,-0.5404811,-0.3132312,0.4965328,-1.312346,-1.023813,0.1382892,-0.2630949,-0.4006648,"5/22/2017",2017-05-22,45.54888,-122.5747,"L5719651","obs634581","S37062619",2017-05-22,-1,-1,-1
"29116",-0.984956,-0.3198197,-0.8508495,0.6426289,-0.409398,-1.312346,-0.9246345,-0.4976031,-0.2630949,-0.4006648,"5/22/2017",2017-05-22,43.53522,-119.0202,"L5871327","obs535000","S37062714",2017-05-22,-1,-1,-1
"29117",-0.2771006,-0.6286249,-0.5046494,-0.3386259,-0.1634931,-1.312346,-0.9529713,-0.2553584,-0.2630949,-0.4006648,"5/22/2017",2017-05-22,43.26369,-123.4663,"L1907627","obs349116","S37062743",2017-05-22,-1,-1,-1
"29118",0.1873226,1.636504,-0.2343771,0.1971861,1.122566,-1.312346,-0.9175504,-0.4370419,-0.2630949,-0.4006648,"5/22/2017",2017-05-22,45.51308,-122.771,"L3245580","obs41063","S37062843",2017-05-22,-1,-1,-1
"29119",0.1873226,1.636504,-0.2343771,0.1971861,1.122566,-1.312346,-0.8962978,-0.4370419,-0.2630949,-0.4006648,"5/22/2017",2017-05-22,45.51308,-122.771,"L3245580","obs41063","S37062963",2017-05-22,-1,-1,-1
"29120",0.835692,2.077102,0.5903562,0.7672615,-0.7141831,-1.546942,-0.6058463,0.7741815,-0.2630949,2.698501,"5/18/2017",2017-05-18,42.48379,-122.084,"L4875513","obs117768","S37063159",2017-05-18,-1,-1,-1
"29121",1.724249,0.768113,3.47062,-1.072037,0.6280638,-1.312346,-0.8537927,-0.4976031,-0.2630949,-0.4006648,"5/22/2017",2017-05-22,44.96009,-123.8444,"L5871416","obs27346","S37063201",2017-05-22,-1,-1,-1
"29122",1.973451,-0.1216417,2.235202,-1.543363,1.891882,-1.312346,-1.243423,1.22839,-0.2630949,-0.4006648,"5/22/2017",2017-05-22,44.95684,-123.8688,"L5871425","obs27346","S37063236",2017-05-22,-1,-1,-1
"29123",0.3160171,0.68966,-0.3994903,-0.6100706,-1.403059,-1.312346,-0.9954764,0.3199727,-0.2630949,1.665446,"5/22/2017",2017-05-22,45.32018,-118.0877,"L5871469","obs553973","S37063450",2017-05-22,-1,-1,-1
"29124",-1.380015,-0.3208044,-0.7180326,0.8217129,-0.4717088,-1.312346,-0.8183718,-0.4370419,-0.2630949,-0.4006648,"5/22/2017",2017-05-22,45.50135,-122.5373,"L5039613","obs634581","S37063938",2017-05-22,-1,-1,-1
"29125",0.2823701,1.308344,-0.2174144,-0.03741436,-0.5693108,-1.312346,-0.7050249,-0.4370419,-0.2630949,-0.4006648,"5/22/2017",2017-05-22,42.46829,-122.1004,"L5871565","obs336242","S37064036",2017-05-22,-1,-1,-1
"29126",-1.094922,0.8617318,-0.7828667,1.762986,0.3689774,-1.312346,-0.9246345,-0.285639,-0.2630949,-0.4006648,"5/22/2017",2017-05-22,44.9227,-123.0021,"L5871612","obs926589","S37064050",2017-05-22,-1,-1,-1
"29127",0.01972028,-0.06546368,-0.3078066,-0.3384042,0.788607,-1.312346,-0.7935772,0.3502533,-0.2630949,-0.4006648,"5/22/2017",2017-05-22,44.64143,-124.0565,"L890821","obs211869","S37064226",2017-05-22,-1,-1,-1
"29128",1.702262,0.7767579,2.927683,-0.8288032,-0.3569305,-1.312346,-0.7829509,-0.285639,-0.2630949,-0.4006648,"5/22/2017",2017-05-22,44.9751,-123.7918,"L5871624","obs27346","S37064240",2017-05-22,-1,-1,-1
"29129",0.5908168,-0.0803252,-0.7237345,0.321675,-0.1284042,-1.370995,1.221873,1.834002,3.496343,0.6323905,"5/21/2017",2017-05-21,45.04508,-122.9233,"L5871637","obs290731","S37064357",2017-05-21,-1,-1,-1
"29130",-0.1518537,-1.078392,-0.7541124,-0.06700066,1.560429,-1.312346,-0.6660619,-0.4370419,-0.2630949,-0.4006648,"5/22/2017",2017-05-22,44.95202,-123.0106,"L498923","obs144590","S37064385",2017-05-22,-1,-1,-1
"29131",0.254409,1.956746,0.3271031,0.2407612,-0.5588736,-1.312346,-0.6554356,-0.3159196,-0.2630949,-0.4006648,"5/22/2017",2017-05-22,42.4778,-122.0873,"L5871665","obs336242","S37064555",2017-05-22,-1,-1,-1
"29132",-0.1518537,-1.078392,-0.7541124,-0.06700066,1.560429,-1.312346,-0.6270989,-0.5581643,-0.2630949,-0.4006648,"5/22/2017",2017-05-22,44.95202,-123.0106,"L498923","obs144590","S37064560",2017-05-22,-1,-1,-1
"29133",0.3323414,-0.5816759,0.1524416,-0.9520668,-0.3739719,-1.312346,-0.8183718,0.6227786,-0.2630949,-0.4006648,"5/22/2017",2017-05-22,45.46746,-122.6887,"L5451588","obs860942","S37064876",2017-05-22,-1,-1,-1
"29134",0.3323414,-0.5816759,0.1524416,-0.9520668,-0.3739719,-1.429644,1.342304,0.7741815,-0.2630949,-0.4006648,"5/20/2017",2017-05-20,45.46746,-122.6887,"L5451588","obs860942","S37064889",2017-05-20,-1,-1,-1
"29135",0.8073819,0.6368874,-0.6502213,-0.7183709,0.4873263,-1.312346,-0.8042034,-0.285639,-0.2630949,-0.4006648,"5/22/2017",2017-05-22,45.47768,-122.7516,"L1003500","obs93482","S37064930",2017-05-22,-1,-1,-1
"29136",1.10025,-0.3355843,0.3010739,0.02730479,-0.6045071,-1.312346,-0.4889573,-0.4370419,-0.2630949,-0.4006648,"5/22/2017",2017-05-22,45.36307,-123.169,"L5871888","obs41063","S37065681",2017-05-22,-1,-1,-1
"29137",-0.1956261,-0.2629907,-0.08278783,-0.5412665,-1.074206,-1.312346,-0.5810517,0.07772803,-0.2630949,-0.4006648,"5/22/2017",2017-05-22,44.54881,-123.3736,"L3557461","obs559925","S37065684",2017-05-22,-1,-1,-1
"29138",-0.862116,-1.054997,0.5126832,0.374944,-0.4480159,-1.312346,-0.400405,-0.5581643,-0.2630949,-0.4006648,"5/22/2017",2017-05-22,45.2451,-123.2234,"L5871974","obs41063","S37066304",2017-05-22,-1,-1,-1
"29139",-0.003471489,0.2786196,0.2080015,0.4877218,0.5012627,-1.605591,-0.08870098,-0.5581643,-0.2630949,-0.4006648,"5/17/2017",2017-05-17,45.47008,-122.6617,"L5872013","obs506203","S37066493",2017-05-17,-1,-1,-1
"29140",-0.4754108,-0.5512748,-0.6444757,0.4490172,-0.03060778,-1.312346,-0.3685262,-0.5581643,-0.2630949,-0.4006648,"5/22/2017",2017-05-22,45.23458,-123.2308,"L5872016","obs41063","S37066505",2017-05-22,-1,-1,-1
"29141",-0.3259172,-0.3635454,-0.7828738,-0.6876411,0.2956769,-1.312346,-0.4818731,-0.4370419,-0.2630949,-0.4006648,"5/22/2017",2017-05-22,45.4958,-122.5818,"L5653752","obs634581","S37066535",2017-05-22,-1,-1,-1
"29142",0.1975865,0.6747235,-0.7803297,-1.083144,0.3257197,-1.312346,-0.3366474,-0.4976031,-0.2630949,-0.4006648,"5/22/2017",2017-05-22,45.49487,-122.5828,"L5872075","obs634581","S37066818",2017-05-22,-1,-1,-1
"29143",1.788534,0.1387814,3.241535,-1.131193,0.7502035,-1.370995,-0.1807954,-0.2250778,-0.2630949,0.6323905,"5/21/2017",2017-05-21,44.16217,-124.0738,"L2799400","obs583770","S37066873",2017-05-21,-1,-1,-1
"29144",0.5435216,-0.8179608,-0.2602812,-0.5800988,0.1882211,-1.312346,-0.5881359,0.3199727,-0.2630949,-0.4006648,"5/22/2017",2017-05-22,44.58316,-123.299,"L3859361","obs190616","S37066898",2017-05-22,-1,-1,-1
"29145",0.4067435,-0.4292797,-0.427641,-0.002137286,-0.4872544,-1.312346,-1.37448,-0.4370419,-0.2630949,-0.4006648,"5/22/2017",2017-05-22,44.93397,-123.041,"L4709126","obs51253","S37067081",2017-05-22,-1,-1,-1
"29146",0.3382812,-0.2842716,-0.4734534,0.05890108,-0.429811,-1.312346,-0.517294,0.7741815,-0.2630949,-0.4006648,"5/22/2017",2017-05-22,44.93422,-123.0411,"L3863396","obs51253","S37067283",2017-05-22,-1,-1,-1
"29147",1.167107,0.7600915,-0.7408167,-0.2414018,-0.9576972,-1.312346,-0.5881359,-0.285639,-0.2630949,-0.4006648,"5/22/2017",2017-05-22,45.71073,-123.9055,"L3941474","obs398506","S37067335",2017-05-22,-1,-1,-1
"29148",1.580428,0.2348241,1.764284,-0.1237751,-0.4057314,-1.312346,-0.2870581,-0.4370419,-0.2630949,-0.4006648,"5/22/2017",2017-05-22,45.24499,-123.2791,"L5872170","obs41063","S37067424",2017-05-22,-1,-1,-1
"29149",0.7899006,-0.7920752,-0.5089897,-0.2116509,0.5532318,-1.312346,-0.9210924,1.22839,-0.2630949,0.6323905,"5/22/2017",2017-05-22,42.65919,-121.8503,"L5872201","obs237132","S37067604",2017-05-22,-1,-1,-1
"29150",1.402163,1.388544,1.058745,-0.2867448,-0.492301,-1.312346,-0.2551793,-0.4370419,-0.2630949,-0.4006648,"5/22/2017",2017-05-22,45.24697,-123.2916,"L5872213","obs41063","S37067700",2017-05-22,-1,-1,-1
"29151",-0.7262011,2.194637,1.243818,2.185803,-0.8744466,-1.312346,-0.2233004,-0.4673225,-0.2630949,0.6323905,"5/22/2017",2017-05-22,42.31425,-121.9424,"L5872240","obs336242","S37067876",2017-05-22,-1,-1,-1
"29152",2.019794,-0.1719488,0.7923374,-0.1287318,0.348088,-1.312346,-0.2268425,-0.4370419,-0.2630949,-0.4006648,"5/22/2017",2017-05-22,45.24659,-123.2958,"L5872247","obs41063","S37067914",2017-05-22,-1,-1,-1
"29153",1.214977,1.068475,1.368144,-0.3493149,0.1680775,-1.312346,-0.1985058,-0.4370419,-0.2630949,-0.4006648,"5/22/2017",2017-05-22,45.24895,-123.298,"L5872287","obs41063","S37068134",2017-05-22,-1,-1,-1
"29154",-0.3259172,-0.3635454,-0.7828738,-0.6876411,0.2956769,-1.312346,-0.322479,-0.1342361,-0.2630949,-0.4006648,"5/22/2017",2017-05-22,45.4958,-122.5818,"L5653752","obs634581","S37068234",2017-05-22,-1,-1,-1
"29155",-0.8780499,-0.744864,-0.4020019,-0.3630841,0.4216788,-1.312346,-0.1560007,-0.4976031,-0.2630949,-0.4006648,"5/22/2017",2017-05-22,42.26018,-121.8749,"L5872317","obs336242","S37068362",2017-05-22,-1,-1,-1
"29156",1.773569,0.947091,1.443089,-0.380008,-1.465397,-1.312346,-0.1701691,-0.4673225,-0.2630949,-0.4006648,"5/22/2017",2017-05-22,45.25325,-123.301,"L5872323","obs41063","S37068371",2017-05-22,-1,-1,-1
